source_type,version,label_column,observed_positive_genes,best_name,best_go_id,best_collection,best_subcollection,best_source_member,best_candidate_positive_genes,mismatch_genes,agreement,true_positives,false_positives,false_negatives,f1,jaccard,tie_count,tied_names,best_go_in_greene_table6,best_go_in_greene_table9
MSigDB 5.1 all collections,5.1,74,773,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,GO:0045935,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,117,664,0.8444236176194939,113,4,660,0.2539325842696629,0.14543114543114544,1,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,75,808,TRANSPORT,GO:0006810,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,363,701,0.8357544517338331,235,128,573,0.4013663535439795,0.25106837606837606,1,TRANSPORT,False,False
MSigDB 5.1 all collections,5.1,76,1225,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,GO:0006996,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,311,1046,0.7549203373945642,245,66,980,0.3190104166666667,0.18977536793183578,1,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,False,False
MSigDB 5.1 all collections,5.1,77,547,KAUFFMANN_DNA_REPAIR_GENES,,C2,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c2.all.v5.1.entrez.gmt,134,497,0.883552014995314,92,42,455,0.2701908957415565,0.15619694397283532,2,KAUFFMANN_DNA_REPAIR_GENES|DNA_REPAIR,False,False
MSigDB 5.1 all collections,5.1,78,1054,REGULATION_OF_GENE_EXPRESSION,GO:0010468,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,411,811,0.8099812558575445,327,84,727,0.44641638225255975,0.28734622144112476,1,REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.1 all collections,5.1,79,900,TRANSCRIPTION,GO:0006350,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,417,669,0.8432521087160263,324,93,576,0.4920273348519362,0.32628398791540786,1,TRANSCRIPTION,False,False
MSigDB 5.1 all collections,5.1,80,758,PROTEIN_MODIFICATION_PROCESS,GO:0006464,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,362,600,0.85941893158388,260,102,498,0.4642857142857143,0.3023255813953488,1,PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 5.1 all collections,5.1,81,2035,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,GO:0006139,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,655,1826,0.5721649484536082,432,223,1603,0.32118959107806694,0.1913197519929141,1,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,82,1103,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,GO:0019219,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,380,859,0.7987347703842549,312,68,791,0.4207687120701281,0.2664389410760034,1,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,83,785,PROTEIN_KINASE_ACTIVITY,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,181,740,0.8266166822867854,113,68,672,0.23395445134575568,0.1324736225087925,1,PROTEIN_KINASE_ACTIVITY,False,False
MSigDB 5.1 all collections,5.1,84,582,TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,240,456,0.8931583880037488,183,57,399,0.44525547445255476,0.2863849765258216,1,TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,False,False
MSigDB 5.1 all collections,5.1,85,2406,CYTOPLASM,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,934,2098,0.5084348641049672,621,313,1785,0.3718562874251497,0.22839279146745126,1,CYTOPLASM,False,False
MSigDB 5.1 all collections,5.1,86,339,REACTOME_MRNA_SPLICING,,C2,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c2.all.v5.1.entrez.gmt,40,307,0.9280693533270853,36,4,303,0.18997361477572558,0.10495626822157435,2,REACTOME_MRNA_SPLICING|RNA_BINDING,False,False
MSigDB 5.1 all collections,5.1,87,1132,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031325,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,174,986,0.7689784442361762,160,14,972,0.2450229709035222,0.13961605584642234,1,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,88,1108,TRANSCRIPTION,GO:0006350,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,417,869,0.7963917525773196,328,89,780,0.4301639344262295,0.27401837928153716,1,TRANSCRIPTION,False,False
MSigDB 5.1 all collections,5.1,89,766,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031324,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,171,671,0.8427835051546392,133,38,633,0.2838847385272145,0.1654228855721393,1,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,90,702,POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION,GO:0009967,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,112,590,0.8617619493908154,112,0,590,0.2751842751842752,0.15954415954415954,1,POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION,False,False
MSigDB 5.1 all collections,5.1,91,913,PROTEIN_MODIFICATION_PROCESS,GO:0006464,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,362,735,0.827788191190253,270,92,643,0.4235294117647059,0.26865671641791045,1,PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 5.1 all collections,5.1,92,1174,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,966,0.7736644798500468,561,353,613,0.5373563218390804,0.36738703339882123,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,93,725,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,GO:0045935,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,117,626,0.8533270852858481,108,9,617,0.25653206650831356,0.14713896457765668,2,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS|POSITIVE_REGULATION_OF_TRANSCRIPTION,False,False
MSigDB 5.1 all collections,5.1,94,864,ORGAN_DEVELOPMENT,GO:0048513,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,337,815,0.8090440487347703,193,144,671,0.32139883430474603,0.19146825396825398,1,ORGAN_DEVELOPMENT,False,False
MSigDB 5.1 all collections,5.1,95,1149,BIOPOLYMER_MODIFICATION,GO:0043412,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,375,1016,0.7619493908153702,254,121,895,0.3333333333333333,0.2,1,BIOPOLYMER_MODIFICATION,False,False
MSigDB 5.1 all collections,5.1,96,658,RESPONSE_TO_STRESS,GO:0006950,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,335,599,0.8596532333645736,197,138,461,0.39677744209466265,0.24748743718592964,1,RESPONSE_TO_STRESS,False,False
MSigDB 5.1 all collections,5.1,97,1577,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,1309,0.6932989690721649,591,323,986,0.47450822962665595,0.31105263157894736,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,98,1741,REGULATION_OF_METABOLIC_PROCESS,GO:0019222,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,509,1402,0.6715089034676663,424,85,1317,0.3768888888888889,0.2322015334063527,1,REGULATION_OF_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,99,1042,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,,C2,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c2.all.v5.1.entrez.gmt,67,999,0.7659325210871603,55,12,987,0.09918845807033363,0.05218216318785579,1,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,False,False
MSigDB 5.1 all collections,5.1,100,1893,NUCLEUS,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,720,1481,0.6529990627928772,566,154,1327,0.43321852277076156,0.2765021983390327,1,NUCLEUS,False,False
MSigDB 5.1 all collections,5.1,101,977,REGULATION_OF_SIGNAL_TRANSDUCTION,GO:0009966,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,176,823,0.8071696344892221,165,11,812,0.2862098872506505,0.16700404858299595,1,REGULATION_OF_SIGNAL_TRANSDUCTION,False,False
MSigDB 5.1 all collections,5.1,102,726,MEMBRANE_PART,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,656,684,0.8397375820056232,349,307,377,0.5050651230101303,0.3378509196515005,1,MEMBRANE_PART,False,False
MSigDB 5.1 all collections,5.1,103,1207,POSITIVE_REGULATION_OF_METABOLIC_PROCESS,GO:0009893,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,178,1049,0.7542174320524836,168,10,1039,0.24259927797833936,0.13804437140509448,1,POSITIVE_REGULATION_OF_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,104,774,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031325,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,174,664,0.8444236176194939,142,32,632,0.29957805907172996,0.1761786600496278,1,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,105,1170,RESPONSE_TO_STRESS,GO:0006950,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,335,1051,0.7537488284910965,227,108,943,0.3016611295681063,0.17762128325508608,1,RESPONSE_TO_STRESS,False,False
MSigDB 5.1 all collections,5.1,106,1153,CYTOSKELETAL_PROTEIN_BINDING,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,93,1082,0.746485473289597,82,11,1071,0.13162118780096307,0.070446735395189,1,CYTOSKELETAL_PROTEIN_BINDING,False,False
MSigDB 5.1 all collections,5.1,107,695,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,GO:0006996,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,311,604,0.8584817244611059,201,110,494,0.3996023856858847,0.2496894409937888,1,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,False,False
MSigDB 5.1 all collections,5.1,108,1697,INTRACELLULAR_ORGANELLE_PART,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,548,1297,0.6961105904404874,474,74,1223,0.422271714922049,0.2676453980801807,1,INTRACELLULAR_ORGANELLE_PART,False,False
MSigDB 5.1 all collections,5.1,109,1389,CYTOPLASMIC_PART,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,583,970,0.7727272727272727,501,82,888,0.5081135902636917,0.3405846363018355,1,CYTOPLASMIC_PART,False,False
MSigDB 5.1 all collections,5.1,110,1149,NUCLEUS,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,720,891,0.7912371134020618,489,231,660,0.5232744783306581,0.35434782608695653,1,NUCLEUS,False,False
MSigDB 5.1 all collections,5.1,111,761,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031325,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,174,651,0.8474695407685098,142,32,619,0.3037433155080214,0.17906683480453972,1,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,112,1108,REGULATION_OF_GENE_EXPRESSION,GO:0010468,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,411,863,0.7977975632614808,328,83,780,0.4318630678077683,0.2753988245172124,1,REGULATION_OF_GENE_EXPRESSION,False,False
MSigDB 5.1 all collections,5.1,113,1155,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031325,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,174,999,0.7659325210871603,165,9,990,0.24830699774266365,0.14175257731958762,1,POSITIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,114,777,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,GO:0031324,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,171,670,0.8430178069353327,139,32,638,0.29324894514767935,0.17181705809641531,1,NEGATIVE_REGULATION_OF_CELLULAR_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,115,1663,REGULATION_OF_METABOLIC_PROCESS,GO:0019222,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,509,1336,0.6869728209934396,418,91,1245,0.3848987108655617,0.23831242873432154,1,REGULATION_OF_METABOLIC_PROCESS,False,False
MSigDB 5.1 all collections,5.1,116,3612,CYTOPLASM,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,934,2738,0.35848172446110593,904,30,2708,0.39771227452705676,0.2482152663371774,1,CYTOPLASM,False,False
MSigDB 5.1 all collections,5.1,117,2929,CYTOPLASM,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,934,2109,0.5058575445173383,877,57,2052,0.454051255500906,0.2937039517749498,1,CYTOPLASM,False,False
MSigDB 5.1 all collections,5.1,118,3252,CYTOPLASM,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,934,2412,0.43486410496719774,887,47,2365,0.4237935977066412,0.26886935434980297,1,CYTOPLASM,False,False
MSigDB 5.1 all collections,5.1,119,2101,NUCLEUS,,C5,,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.all.v5.1.entrez.gmt,720,1639,0.615979381443299,591,129,1510,0.41900035448422546,0.26502242152466365,1,NUCLEUS,False,False
MSigDB 5.1 all collections,5.1,120,959,TRANSCRIPTION,GO:0006350,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,417,722,0.830834114339269,327,90,632,0.4752906976744186,0.3117254528122021,1,TRANSCRIPTION,False,False
MSigDB 5.1 C5 BP,5.1,0,2647,SIGNAL_TRANSDUCTION,GO:0007165,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,909,2030,0.5243673851921274,763,146,1884,0.42913385826771655,0.2731829573934837,1,SIGNAL_TRANSDUCTION,False,False
MSigDB 5.1 C5 BP,5.1,1,943,GLUCOSE_CATABOLIC_PROCESS,GO:0006007,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,6,937,0.7804592314901593,6,0,937,0.012644889357218124,0.006362672322375398,3,GLUCOSE_CATABOLIC_PROCESS|CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS|CARBOHYDRATE_CATABOLIC_PROCESS,True,False
MSigDB 5.1 C5 BP,5.1,2,820,CELLULAR_LIPID_METABOLIC_PROCESS,GO:0044255,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,118,736,0.8275538894095595,101,17,719,0.21535181236673773,0.12066905615292713,1,CELLULAR_LIPID_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,3,935,RNA_METABOLIC_PROCESS,GO:0016070,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,423,870,0.796157450796626,244,179,691,0.3593519882179676,0.21903052064631956,1,RNA_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,4,542,DNA_REPAIR,GO:0006281,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,94,494,0.8842549203373946,71,23,471,0.22327044025157233,0.1256637168141593,1,DNA_REPAIR,False,False
MSigDB 5.1 C5 BP,5.1,5,749,RNA_METABOLIC_PROCESS,GO:0016070,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,423,696,0.8369259606373008,238,185,511,0.4061433447098976,0.25481798715203424,1,RNA_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,6,961,RNA_METABOLIC_PROCESS,GO:0016070,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,423,896,0.7900656044985942,244,179,717,0.35260115606936415,0.21403508771929824,1,RNA_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,7,1307,NUCLEOCYTOPLASMIC_TRANSPORT,GO:0006913,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,60,1291,0.6975164011246485,38,22,1269,0.055596196049743966,0.028592927012791574,1,NUCLEOCYTOPLASMIC_TRANSPORT,False,False
MSigDB 5.1 C5 BP,5.1,8,556,CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,GO:0051276,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,86,510,0.880506091846298,66,20,490,0.205607476635514,0.11458333333333333,1,CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,False,False
MSigDB 5.1 C5 BP,5.1,9,1284,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,1048,0.7544517338331771,575,339,709,0.5232029117379435,0.3542821934688848,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,10,757,PROTEIN_MODIFICATION_PROCESS,GO:0006464,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,362,607,0.8577788191190253,256,106,501,0.4575513851653262,0.2966396292004635,1,PROTEIN_MODIFICATION_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,11,890,REGULATION_OF_SIGNAL_TRANSDUCTION,GO:0009966,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,176,736,0.8275538894095595,165,11,725,0.30956848030018763,0.18312985571587126,1,REGULATION_OF_SIGNAL_TRANSDUCTION,False,False
MSigDB 5.1 C5 BP,5.1,12,2905,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,2377,0.4430646672914714,721,193,2184,0.37758575543335954,0.2327307940606843,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,13,845,CYTOKINE_PRODUCTION,GO:0001816,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,63,794,0.8139643861293346,57,6,788,0.12555066079295155,0.06698002350176263,1,CYTOKINE_PRODUCTION,True,False
MSigDB 5.1 C5 BP,5.1,14,748,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,GO:0045935,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,117,639,0.8502811621368322,113,4,635,0.261271676300578,0.1502659574468085,1,POSITIVE_REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,15,1450,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,GO:0048519,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,453,1165,0.7270384254920337,369,84,1081,0.3878087230688387,0.2405475880052151,1,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,16,395,RNA_PROCESSING,GO:0006396,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,73,364,0.9147141518275539,52,21,343,0.2222222222222222,0.125,2,RNA_PROCESSING|RNA_SPLICING,False,False
MSigDB 5.1 C5 BP,5.1,17,610,TRANSPORT,GO:0006810,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,363,523,0.877460168697282,225,138,385,0.4624871531346352,0.30080213903743314,1,TRANSPORT,False,False
MSigDB 5.1 C5 BP,5.1,18,1117,BLOOD_COAGULATION,GO:0007596,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,28,1109,0.7401593252108716,18,10,1099,0.0314410480349345,0.015971606033717833,3,BLOOD_COAGULATION|WOUND_HEALING|COAGULATION,True,True
MSigDB 5.1 C5 BP,5.1,19,1657,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,1359,0.6815838800374883,606,308,1051,0.47141190198366395,0.3083969465648855,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,20,692,SPLICEOSOME_ASSEMBLY,GO:0000245,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,10,684,0.8397375820056232,9,1,683,0.02564102564102564,0.012987012987012988,2,SPLICEOSOME_ASSEMBLY|MRNA_SPLICE_SITE_SELECTION,False,False
MSigDB 5.1 C5 BP,5.1,21,2534,SIGNAL_TRANSDUCTION,GO:0007165,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,909,1941,0.5452202436738519,751,158,1783,0.43624745861167585,0.2789747399702823,1,SIGNAL_TRANSDUCTION,False,False
MSigDB 5.1 C5 BP,5.1,22,893,TRANSCRIPTION,GO:0006350,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,417,668,0.8434864104967198,321,96,572,0.4900763358778626,0.32457027300303337,1,TRANSCRIPTION,False,False
MSigDB 5.1 C5 BP,5.1,23,1227,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,GO:0006996,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,311,1048,0.7544517338331771,245,66,982,0.31859557867360205,0.18948182521268367,1,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,False,False
MSigDB 5.1 C5 BP,5.1,24,597,MICROTUBULE_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,GO:0000226,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,26,583,0.8634020618556701,20,6,577,0.06420545746388442,0.03316749585406302,1,MICROTUBULE_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,False,False
MSigDB 5.1 C5 BP,5.1,25,2437,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,2171,0.4913308341143393,590,324,1847,0.3521336914353924,0.21369069177834119,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,26,2603,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,2293,0.46274601686972816,612,302,1991,0.34802388399203865,0.21067125645438897,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,27,1208,RNA_METABOLIC_PROCESS,GO:0016070,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,423,1117,0.7382849109653233,257,166,951,0.31514408338442673,0.18704512372634644,4,RNA_METABOLIC_PROCESS|NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS|TRANSCRIPTION_DNA_DEPENDENT|RNA_BIOSYNTHETIC_PROCESS,False,False
MSigDB 5.1 C5 BP,5.1,28,2816,BIOPOLYMER_METABOLIC_PROCESS,GO:0043283,C5,BP,msigdb_v5.1_files_to_download_locally/msigdb_v5.1_GMTs/c5.bp.v5.1.entrez.gmt,914,2276,0.46672914714151825,727,187,2089,0.3898123324396783,0.24209124209124208,1,BIOPOLYMER_METABOLIC_PROCESS,False,False
